,0,1,2,3
0,1120.6825354707107,37.508109999999995,139.934415,2017-02-12 23:36:31.368
1,1194.949579920285,37.508109999999995,139.9344,2017-02-12 23:36:33.368
2,1177.0816991338506,37.508113,139.93437,2017-02-12 23:36:35.368
3,1154.8267748786602,37.508107,139.934373,2017-02-12 23:36:37.368
4,1219.187552385978,37.508107,139.934373,2017-02-12 23:36:39.368
5,1184.921154199401,37.508107,139.934373,2017-02-12 23:36:41.368
6,1205.9524241782638,37.508107,139.934373,2017-02-12 23:36:43.368
7,1228.2018957561959,37.508107,139.934373,2017-02-12 23:36:45.368
8,1120.3548733150237,37.508107,139.934373,2017-02-12 23:36:47.368
9,1176.330584929383,37.508107,139.934373,2017-02-12 23:36:49.368
10,1158.7349073013902,37.508107,139.934373,2017-02-12 23:36:51.368
11,1106.9584195577918,37.508107,139.934373,2017-02-12 23:36:53.368
12,1065.1593947447836,37.508107,139.934373,2017-02-12 23:36:55.368
13,1088.0341726766346,37.508107,139.934373,2017-02-12 23:36:57.368
14,1388.789356459165,37.508107,139.934373,2017-02-12 23:36:59.368
15,1403.4381631279975,37.508107,139.934373,2017-02-12 23:37:01.368
16,1196.3976500910358,37.508107,139.934373,2017-02-12 23:37:03.368
17,1183.6055095587071,37.508107,139.934374,2017-02-12 23:37:05.368
18,1093.3450924938224,37.508053000000004,139.934488,2017-02-12 23:37:07.368
19,1055.501803380961,37.508043,139.93451000000002,2017-02-12 23:37:09.368
20,1121.0168870748603,37.508043,139.93451000000002,2017-02-12 23:37:11.368
21,1144.831944673846,37.508043,139.93451000000002,2017-02-12 23:37:13.368
22,1089.3764287030936,37.508043,139.93451000000002,2017-02-12 23:37:15.368
23,1101.2443161453266,37.508043,139.93451000000002,2017-02-12 23:37:17.368
24,1108.2777519219235,37.508043,139.93451000000002,2017-02-12 23:37:19.368
25,1048.539570616107,37.508043,139.93451000000002,2017-02-12 23:37:21.368
26,961.9623684997205,37.508043,139.93451100000001,2017-02-12 23:37:23.368
27,992.1685311828187,37.508002000000005,139.93463300000002,2017-02-12 23:37:25.368
28,1021.4186210765038,37.507995,139.93466,2017-02-12 23:37:27.368
29,918.5969809817616,37.507987,139.934672,2017-02-12 23:37:29.368
30,924.2836015445973,37.507983,139.93468000000001,2017-02-12 23:37:31.368
31,1001.8283633925021,37.507983,139.93468000000001,2017-02-12 23:37:33.368
32,1016.9654919449385,37.507983,139.93468000000001,2017-02-12 23:37:35.368
33,1008.2739807407052,37.507983,139.93468000000001,2017-02-12 23:37:37.368
34,1041.4354083664366,37.507983,139.93468000000001,2017-02-12 23:37:39.368
35,1036.6732482822263,37.507983,139.93468000000001,2017-02-12 23:37:41.368
36,1014.6678438121453,37.507983,139.93468000000001,2017-02-12 23:37:43.368
37,1088.094571518377,37.507983,139.93468000000001,2017-02-12 23:37:45.368
38,1031.0082882675488,37.507983,139.93468000000001,2017-02-12 23:37:47.368
39,1214.8497193789954,37.507983,139.93468000000001,2017-02-12 23:37:49.368
40,1148.0031054262654,37.507983,139.93468000000001,2017-02-12 23:37:51.368
41,1110.3505059169256,37.507983,139.93467900000002,2017-02-12 23:37:53.368
42,1044.954012439135,37.508002000000005,139.93453799999997,2017-02-12 23:37:55.368
43,1019.2620849417435,37.508002000000005,139.93453200000002,2017-02-12 23:37:57.368
44,1101.475229747608,37.508005,139.934502,2017-02-12 23:37:59.368
45,1028.5604862916662,37.508008000000004,139.93447,2017-02-12 23:38:01.368
46,1123.3270366991783,37.508012,139.93443200000002,2017-02-12 23:38:03.368
47,1115.6322176604444,37.508012,139.93441,2017-02-12 23:38:05.368
48,1038.3571030120947,37.508015,139.93436699999998,2017-02-12 23:38:07.368
49,1036.9845060722582,37.50801,139.93434299999998,2017-02-12 23:38:09.368
50,1111.1888475238957,37.508005,139.934333,2017-02-12 23:38:11.368
51,1073.3234667586075,37.508007,139.934322,2017-02-12 23:38:13.368
52,1168.1592482477427,37.508007,139.93430800000002,2017-02-12 23:38:15.368
53,1093.8638248248171,37.508005,139.93430800000002,2017-02-12 23:38:17.368
54,1149.9043886135914,37.507998,139.93431299999997,2017-02-12 23:38:19.368
55,1085.4230241979385,37.508005,139.934297,2017-02-12 23:38:21.368
56,1288.5784045702312,37.508005,139.934295,2017-02-12 23:38:23.368
57,1184.974467518754,37.508003,139.93429,2017-02-12 23:38:25.368
58,1228.9442480018042,37.508013,139.934235,2017-02-12 23:38:27.368
59,1088.0701601179899,37.508012,139.934195,2017-02-12 23:38:29.368
60,1254.3119961955235,37.508012,139.934205,2017-02-12 23:38:31.368
61,1090.757811738309,37.50801,139.934205,2017-02-12 23:38:33.368
62,1186.1734146090603,37.508015,139.934178,2017-02-12 23:38:35.368
63,1339.2968610683456,37.508013,139.934157,2017-02-12 23:38:37.368
64,1222.5973858940997,37.508005,139.934182,2017-02-12 23:38:39.368
65,1302.117523209905,37.507996999999996,139.934187,2017-02-12 23:38:41.368
66,1218.441761736307,37.507996999999996,139.934187,2017-02-12 23:38:43.368
67,1093.7989765554667,37.507996999999996,139.934187,2017-02-12 23:38:45.368
68,1191.9475462087576,37.507996999999996,139.934187,2017-02-12 23:38:47.368
69,1056.4535811281676,37.507996999999996,139.934187,2017-02-12 23:38:49.368
70,1308.5911030510906,37.507978,139.93413700000002,2017-02-12 23:38:51.368
71,1325.0936929475429,37.50797,139.934147,2017-02-12 23:38:53.368
72,1029.6366417445242,37.507965000000006,139.93416499999998,2017-02-12 23:38:55.368
73,1263.0065258222166,37.507965000000006,139.93416499999998,2017-02-12 23:38:57.368
74,1424.5717738205567,37.507965000000006,139.93416499999998,2017-02-12 23:38:59.368
75,1397.390820449742,37.507965000000006,139.93416499999998,2017-02-12 23:39:01.368
76,1517.3435697564855,37.507965000000006,139.93416499999998,2017-02-12 23:39:03.368
77,1526.972549349899,37.507965000000006,139.93416499999998,2017-02-12 23:39:05.768
78,1391.6593477822753,37.507965000000006,139.93416499999998,2017-02-12 23:39:07.768
79,1545.1919339830056,37.507936,139.934291,2017-02-12 23:39:09.768
80,1445.121616643155,37.507937,139.934318,2017-02-12 23:39:11.768
81,1293.0049367500615,37.507938,139.934323,2017-02-12 23:39:13.768
82,1279.8256236725138,37.507938,139.934323,2017-02-12 23:39:15.768
83,1254.7286864081398,37.507938,139.934323,2017-02-12 23:39:17.768
84,1187.7331624971848,37.507938,139.934323,2017-02-12 23:39:19.768
